_frac	residential_loss_usd	commercial_loss_usd	total_property_loss_usd	annual_tax_base_loss	superfund_flag	silicosis_cases	fibrosis_cases	hearing_loss_cases	fatal_injuries	kids_neuro_impaired	adult_cancer_cases	worker_health_cost_usd	community_health_cost_usd	total_health_cost_usd	ltc_annual_cases	ltc_annual_cost_usd	ltc_medicaid_cost_usd	ltc_capacity_shortfall	families_displaced_ltc	water_upgrade_capex_usd	water_om_annual_usd	em_annual_usd	sped_annual_usd	ph_surveillance_usd	mental_health_usd	municipal_annual_usd	tax_revenue_loss_usd	effective_deficit_usd	fiscal_stress_ratio	fiscal_collapse_flag	medicaid_annual_usd	unfunded_cleanup_usd	perpetual_treatment_usd	tourism_tax_loss_usd	ihs_obligation_usd	state_annual_load_usd	power_demand_mw	grid_reserve_margin	grid_stress_flag	transmission_capex_usd	ratepayer_burden_usd	water_stress_ratio	water_conflict_flag	road_maint_annual_usd	ems_response_time_min	sulfate_mg_l	wells_contaminated	forced_migrants	tailings_failed
239	0.68	734672000.0	138254623.8356164	872926623.8356164	9776778.186958903	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	12306000	4216000	3199200.0	10020500	1054000	210045	18699745.0	9776778.186958903	28476523.1869589	0.37549688755020083	True	18818040.0	864000000.0	45000000.0	47282810.65817088	1057819.9436956441	112158670.60186653	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.628906030734628	1465	1273	True
240	0.68	734672000.0	138179255.61643836	872851255.6164384	9775934.06290411	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	12264000	4216000	3199200.0	10020500	1054000	209055	18698755.0	9775934.06290411	28474689.062904112	0.3754770080321285	True	18808240.0	864000000.0	45000000.0	47120047.2712962	1025228.5131333588	111953515.78442957	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.609529437059072	1460	1267	True
241	0.68	734672000.0	138103887.39726028	872775887.3972603	9775089.938849315	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	12222000	4216000	3199200.0	10020500	1054000	208065	18697765.0	9775089.938849315	28472854.938849315	0.3754571285140562	True	18788640.0	864000000.0	45000000.0	46957844.170913346	992749.273270983	111739233.44418432	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.590219544156351	1455	1261	True
242	0.68	734672000.0	138041080.5479452	872713080.5479453	9774386.502136987	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	12180000	4216000	3199200.0	10020500	1054000	207240	18696940.0	9774386.502136987	28471326.502136987	0.37544056224899597	True	18788640.0	864000000.0	45000000.0	46796199.42832717	960381.8379102746	111545221.26623745	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.570976122419902	1450	1256	True
243	0.68	734672000.0	137965712.32876712	872637712.3287671	9773542.378082192	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	12138000	4216000	3199200.0	10020500	1054000	206250	18695950.0	9773542.378082192	28469492.378082193	0.3754206827309237	True	18778840.0	864000000.0	45000000.0	46635111.121481754	928125.8221824187	111342076.94366416	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.551798943033543	1445	1250	True
244	0.68	734672000.0	137890344.10958904	872562344.1095891	9772698.254027398	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	12096000	4216000	3199200.0	10020500	1054000	205260	18694960.0	9772698.254027398	28467658.254027396	0.3754008032128514	True	18759240.0	864000000.0	45000000.0	46474577.33493755	895980.842543448	111129798.177481	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.532687777968756	1440	1244	True
245	0.68	734672000.0	137814975.89041096	872486975.8904109	9771854.129972601	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	12054000	4216000	3199200.0	10020500	1054000	204270	18693970.0	9771854.129972601	28465824.1299726	0.3753809236947791	True	18749440.0	864000000.0	45000000.0	46314596.159848586	863946.5167696812	110927982.67661826	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.513642399981975	1435	1238	True
246	0.68	734672000.0	137752169.04109588	872424169.0410959	9771150.693260273	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	12012000	4216000	3199200.0	10020500	1054000	203445	18693145.0	9771150.693260273	28464295.693260275	0.37536435742971885	True	18739640.0	864000000.0	45000000.0	46155165.69393979	832022.4639531814	110726828.15789297	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.49466258261188	1430	1233	True
247	0.68	734672000.0	137676800.8219178	872348800.8219178	9770306.56920548	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	11970000	4216000	3199200.0	10020500	1054000	202455	18692155.0	9770306.56920548	28462461.569205478	0.3753444779116466	True	18729840.0	864000000.0	45000000.0	45996284.04148436	800208.3044972259	110526332.34598158	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.47574810017671	1425	1227	True
248	0.68	734672000.0	137601432.60273972	872273432.6027397	9769462.445150685	True	56	77	238	2.03	409	27	151578000.0	502410000	653988000.0	513	26732000	16573840.0	0	0	11928000	4216000	3199200.0	10020500	1054000	201465	18691165.0	9769462.445150685	28460627.445150685	0.3753245983935743	True	18720040.0	864000000.0	45000000.0	45837949.31328124	768503.6601117911	110326492.97339302	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.456898727771576	1420	1221	True
249	0.68	734672000.0	137538625.75342467	872210625.7534246	9768759.008438356	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11894400	4216000	3199200.0	10020500	1054000	200640	18690340.0	9768759.008438356	28459099.008438356	0.37530803212851405	True	18651960.0	864000000.0	45000000.0	45680159.6266326	736908.153809053	110069027.78044166	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.438114241265787	1416	1216	True
250	0.68	734672000.0	137463257.53424656	872135257.5342466	9767914.884383561	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11852400	4216000	3199200.0	10020500	1054000	199650	18689350.0	9767914.884383561	28457264.88438356	0.3752881526104418	True	18642160.0	864000000.0	45000000.0	45522913.10532156	705421.4098989114	109870494.51522046	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.419394417300185	1411	1210	True
251	0.68	734672000.0	137400450.6849315	872072450.6849315	9767211.447671233	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11810400	4216000	3199200.0	10020500	1054000	198825	18688525.0	9767211.447671233	28455736.447671235	0.37527158634538155	True	18632360.0	864000000.0	45000000.0	45366207.87958974	674043.053984516	109672610.93357426	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.400739033284492	1406	1205	True
252	0.68	734672000.0	137325082.46575344	871997082.4657534	9766367.323616438	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11768400	4216000	3199200.0	10020500	1054000	197835	18687535.0	9766367.323616438	28453902.323616438	0.37525170682730924	True	18622560.0	864000000.0	45000000.0	45210042.08611514	642772.7129578164	109475374.79907295	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.382147867394659	1401	1199	True
253	0.68	734672000.0	137249714.24657533	871921714.2465754	9765523.199561644	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11726400	4216000	3199200.0	10020500	1054000	196845	18686545.0	9765523.199561644	28452068.199561644	0.37523182730923693	True	18612760.0	864000000.0	45000000.0	45054413.86798993	611610.0149951271	109278783.88298506	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.36362069857023	1396	1193	True
254	0.68	734672000.0	137186907.39726025	871858907.3972602	9764819.762849314	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11684400	4216000	3199200.0	10020500	1054000	196020	18685720.0	9764819.762849314	28450539.762849316	0.3752152610441767	True	18602960.0	864000000.0	45000000.0	44899321.37469841	580554.5895527047	109082835.9642511	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.345157306511715	1391	1188	True
255	0.68	734672000.0	137111539.17808217	871783539.1780822	9763975.63879452	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11650800	4216000	3199200.0	10020500	1054000	195030	18684730.0	9763975.63879452	28448705.63879452	0.37519538152610443	True	18593160.0	864000000.0	45000000.0	44744762.76209492	549606.0673623399	108887528.82945725	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.326757471677967	1387	1182	True
256	0.68	734672000.0	137048732.32876712	871720732.3287671	9763272.20208219	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11608800	4216000	3199200.0	10020500	1054000	194205	18683905.0	9763272.20208219	28447177.20208219	0.3751788152610442	True	18583360.0	864000000.0	45000000.0	44590736.19238203	518764.08042697265	108692860.27280901	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.308420975283575	1382	1177	True
257	0.68	734672000.0	136973364.10958904	871645364.1095891	9762428.078027397	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11566800	4216000	3199200.0	10020500	1054000	193215	18682915.0	9762428.078027397	28445343.078027397	0.3751589357429719	True	18573560.0	864000000.0	45000000.0	44437239.834088586	488028.2620163106	108498828.0961049	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.290147599296261	1377	1171	True
258	0.68	734672000.0	136910557.26027393	871582557.2602739	9761724.641315067	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11524800	4216000	3199200.0	10020500	1054000	192390	18682090.0	9761724.641315067	28443814.641315065	0.37514236947791163	True	18563760.0	864000000.0	45000000.0	44284271.86204803	457398.24666247435	108305430.1087105	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.271937126434289	1372	1166	True
259	0.68	734672000.0	136847750.41095892	871519750.4109589	9761021.204602739	True	56	77	238	2.03	409	26	151578000.0	501980000	653558000.0	512	26638000	16515560.0	0	0	11491200	4216000	3199200.0	10020500	1054000	191565	18681265.0	9761021.204602739	28442286.20460274	0.3751258032128514	True	18553960.0	864000000.0	45000000.0	44131830.4573766	426873.6701556469	108112664.12753224	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.25378934016388	1368	1161	True
260	0.68	734672000.0	136772382.1917808	871444382.1917808	9760177.080547946	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11449200	4216000	3199200.0	10020500	1054000	190575	18680275.0	9760177.080547946	28440452.080547944	0.37510592369477913	True	18485880.0	864000000.0	45000000.0	43979913.80745172	396454.1695397357	107862247.97699146	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.235704024696632	1363	1155	True
261	0.68	734672000.0	136709575.34246573	871381575.3424658	9759473.643835617	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11407200	4216000	3199200.0	10020500	1054000	189750	18679450.0	9759473.643835617	28438923.64383562	0.3750893574297189	True	18485880.0	864000000.0	45000000.0	43828520.10589053	366139.38310808054	107680539.4889986	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.217680964986968	1358	1150	True
262	0.68	734672000.0	136634207.12328765	871306207.1232877	9758629.519780822	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11373600	4216000	3199200.0	10020500	1054000	188760	18678460.0	9758629.519780822	28437089.519780822	0.3750694779116466	True	18466280.0	864000000.0	45000000.0	43677647.55252834	335928.95039912674	107479856.50292747	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.199719946729564	1354	1144	True
263	0.68	734672000.0	136571400.2739726	871243400.2739726	9757926.083068494	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11331600	4216000	3199200.0	10020500	1054000	187935	18677635.0	9757926.083068494	28435561.083068494	0.37505291164658633	True	18466280.0	864000000.0	45000000.0	43527294.3533972	305822.5121921532	107299396.86558935	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.181820756356809	1349	1139	True
264	0.68	734672000.0	136508593.42465752	871180593.4246576	9757222.646356165	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11289600	4216000	3199200.0	10020500	1054000	187110	18676810.0	9757222.646356165	28434032.646356165	0.3750363453815261	True	18456480.0	864000000.0	45000000.0	43377458.72070464	275819.7105030009	107109758.43120764	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.163983181036267	1344	1134	True
265	0.68	734672000.0	136433225.2054794	871105225.2054794	9756378.522301368	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11256000	4216000	3199200.0	10020500	1054000	186120	18675820.0	9756378.522301368	28432198.52230137	0.37501646586345383	True	18446680.0	864000000.0	45000000.0	43228138.872812346	245920.18857980618	106920739.06139216	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.146207008668137	1340	1128	True
266	0.68	734672000.0	136370418.35616437	871042418.3561643	9755675.08558904	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11214000	4216000	3199200.0	10020500	1054000	185295	18674995.0	9755675.08558904	28430670.08558904	0.3749998995983936	True	18436880.0	864000000.0	45000000.0	43079333.034215026	216123.59089877043	106732336.6251138	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.128492027882741	1335	1123	True
267	0.68	734672000.0	136307611.5068493	870979611.5068493	9754971.648876712	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11172000	4216000	3199200.0	10020500	1054000	184470	18674170.0	9754971.648876712	28429141.64887671	0.37498333333333334	True	18427080.0	864000000.0	45000000.0	42931039.435519256	186429.56315992743	106544548.99867918	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.110838028038007	1330	1118	True
268	0.68	734672000.0	136232243.2876712	870904243.2876712	9754127.524821917	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11138400	4216000	3199200.0	10020500	1054000	183480	18673180.0	9754127.524821917	28427307.524821915	0.374963453815261	True	18417280.0	864000000.0	45000000.0	42783256.31342248	156837.75228293054	106357374.0657054	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.093244799216962	1326	1112	True
269	0.68	734672000.0	136169436.43835616	870841436.4383562	9753424.088109588	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11096400	4216000	3199200.0	10020500	1054000	182655	18672355.0	9753424.088109588	28425779.08810959	0.3749468875502008	True	18407480.0	864000000.0	45000000.0	42635981.910692014	127347.80640285346	106170809.71709485	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.07571213222524	1321	1107	True
270	0.68	734672000.0	136106629.58904108	870778629.5890411	9752720.65139726	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11062800	4216000	3199200.0	10020500	1054000	181830	18671530.0	9752720.65139726	28424250.651397258	0.3749303212851406	True	18397680.0	864000000.0	45000000.0	42489214.47614417	97959.37486601167	105984853.85101017	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.058239818588592	1317	1102	True
271	0.68	734672000.0	136043822.739726	870715822.7397261	9752017.214684932	True	56	77	238	2.03	409	25	151578000.0	501550000	653128000.0	511	26544000	16457280.0	0	0	11020800	4216000	3199200.0	10020500	1054000	181005	18670705.0	9752017.214684932	28422722.214684933	0.37491375502008034	True	18387880.0	864000000.0	45000000.0	42342952.26462341	68672.1082257824	105799504.37284918	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.040827650550406	1312	1097	True
272	0.68	734672000.0	135981015.89041093	870653015.8904109	9751313.777972601	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10987200	4216000	3199200.0	10020500	1054000	180180	18669880.0	9751313.777972601	28421193.7779726	0.3748971887550201	True	18319800.0	864000000.0	45000000.0	42197193.53698162	39485.65823846214	105556479.19522007	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.02347542106924	1308	1092	True
273	0.68	734672000.0	135905647.67123288	870577647.6712329	9750469.653917808	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10945200	4216000	3199200.0	10020500	1054000	179190	18668890.0	9750469.653917808	28419359.653917808	0.3748773092369478	True	18310000.0	864000000.0	45000000.0	42051936.560057424	10399.67785911787	105372336.23791654	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	5.00618292381636	1303	1086	True
274	0.68	734672000.0	135855402.1917808	870527402.1917808	9749906.904547945	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10911600	4216000	3199200.0	10020500	0	178530	17614230.0	9749906.904547945	27364136.904547945	0.35369939759036145	True	18300200.0	864000000.0	45000000.0	41907179.60665556	0	105207379.60665557	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.988949953173281	1299	1082	True
275	0.68	734672000.0	135805156.71232876	870477156.7123288	9749344.155178083	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10869600	4216000	3199200.0	10020500	0	177870	17613570.0	9749344.155178083	27362914.155178085	0.35368614457831327	True	18300200.0	864000000.0	45000000.0	41762920.95552638	0	105063120.95552638	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.971776304229331	1294	1078	True
276	0.68	734672000.0	135767472.60273972	870439472.6027397	9748922.093150685	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10836000	4216000	3199200.0	10020500	0	177375	17613075.0	9748922.093150685	27361997.093150683	0.3536762048192771	True	18290400.0	864000000.0	45000000.0	41619158.89134533	0	104909558.89134532	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.954661772779206	1290	1075	True
277	0.68	734672000.0	135717227.12328768	870389227.1232877	9748359.343780821	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10794000	4216000	3199200.0	10020500	0	176715	17612415.0	9748359.343780821	27360774.343780823	0.3536629518072289	True	18280600.0	864000000.0	45000000.0	41475891.70469258	0	104756491.70469257	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.9376061553205455	1285	1071	True
278	0.68	734672000.0	135666981.6438356	870338981.6438355	9747796.594410958	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10760400	4216000	3199200.0	10020500	0	176055	17611755.0	9747796.594410958	27359551.594410956	0.3536496987951807	True	18280600.0	864000000.0	45000000.0	41333117.69203274	0	104613717.69203274	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.920609249051516	1281	1067	True
279	0.68	734672000.0	135629297.53424656	870301297.5342466	9747374.532383561	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10718400	4216000	3199200.0	10020500	0	175560	17611260.0	9747374.532383561	27358634.53238356	0.3536397590361446	True	18270800.0	864000000.0	45000000.0	41190835.15569451	0	104461635.15569451	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.903670851868394	1276	1064	True
280	0.68	734672000.0	135579052.0547945	870251052.0547945	9746811.7830137	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10684800	4216000	3199200.0	10020500	0	174900	17610600.0	9746811.7830137	27357411.7830137	0.3536265060240964	True	18261000.0	864000000.0	45000000.0	41049042.40385059	0	104310042.40385059	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.886790762363165	1272	1060	True
281	0.68	734672000.0	135528806.57534245	870200806.5753424	9746249.033643834	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10651200	4216000	3199200.0	10020500	0	174240	17609940.0	9746249.033643834	27356189.033643834	0.3536132530120482	True	18261000.0	864000000.0	45000000.0	40907737.7504975	0	104168737.75049749	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.86996877982113	1268	1056	True
282	0.68	734672000.0	135491122.4657534	870163122.4657534	9745826.971616438	True	56	77	238	2.03	409	24	151578000.0	501120000	652698000.0	510	26450000	16399000.0	0	0	10609200	4216000	3199200.0	10020500	0	173745	17609445.0	9745826.971616438	27355271.97161644	0.35360331325301203	True	18251200.0	864000000.0	45000000.0	40766919.51543554	0	104018119.51543555	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.853204704218517	1263	1053	True
283	0.68	734672000.0	135440876.98630136	870112876.9863014	9745264.222246576	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10575600	4216000	3199200.0	10020500	0	173085	17608785.0	9745264.222246576	27354049.222246576	0.35359006024096384	True	18183120.0	864000000.0	45000000.0	40626586.024248876	0	103809706.02424887	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.836498336220104	1259	1049	True
284	0.68	734672000.0	135390631.50684932	870062631.5068493	9744701.472876713	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10542000	4216000	3199200.0	10020500	0	172425	17608125.0	9744701.472876713	27352826.472876713	0.35357680722891566	True	18183120.0	864000000.0	45000000.0	40486735.608285524	0	103669855.60828552	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.819849477176848	1255	1045	True
285	0.68	734672000.0	135352947.39726025	870024947.3972602	9744279.410849314	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10500000	4216000	3199200.0	10020500	0	171930	17607630.0	9744279.410849314	27351909.410849314	0.35356686746987953	True	18173320.0	864000000.0	45000000.0	40347366.60463757	0	103520686.60463756	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.80325792912352	1250	1042	True
286	0.68	734672000.0	135302701.9178082	869974701.9178082	9743716.66147945	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10466400	4216000	3199200.0	10020500	0	171270	17606970.0	9743716.66147945	27350686.66147945	0.35355361445783134	True	18163520.0	864000000.0	45000000.0	40208477.35612141	0	103371997.35612142	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.786723494776359	1246	1038	True
287	0.68	734672000.0	135265017.80821916	869937017.8082192	9743294.599452054	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10432800	4216000	3199200.0	10020500	0	170775	17606475.0	9743294.599452054	27349769.599452056	0.35354367469879516	True	18163520.0	864000000.0	45000000.0	40070066.21125805	0	103233586.21125805	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.7702459775307195	1242	1035	True
288	0.68	734672000.0	135214772.32876712	869886772.3287671	9742731.85008219	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10390800	4216000	3199200.0	10020500	0	170115	17605815.0	9742731.85008219	27348546.85008219	0.353530421686747	True	18153720.0	864000000.0	45000000.0	39932131.524253346	0	103085851.52425334	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.753825181458732	1237	1031	True
289	0.68	734672000.0	135177088.21917808	869849088.2191781	9742309.788054794	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10357200	4216000	3199200.0	10020500	0	169620	17605320.0	9742309.788054794	27347629.788054794	0.35352048192771085	True	18153720.0	864000000.0	45000000.0	39794671.65497864	0	102948391.65497863	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.737460911306981	1233	1028	True
290	0.68	734672000.0	135126842.739726	869798842.7397261	9741747.038684933	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10323600	4216000	3199200.0	10020500	0	168960	17604660.0	9741747.038684933	27346407.038684934	0.35350722891566266	True	18143920.0	864000000.0	45000000.0	39657684.96895113	0	102801604.96895114	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.721152972494182	1229	1024	True
291	0.68	734672000.0	135076597.26027396	869748597.2602739	9741184.289315067	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10290000	4216000	3199200.0	10020500	0	168300	17604000.0	9741184.289315067	27345184.289315067	0.3534939759036145	True	18134120.0	864000000.0	45000000.0	39521169.8373144	0	102655289.8373144	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.704901171108856	1225	1020	True
292	0.68	734672000.0	135038913.15068492	869710913.150685	9740762.22728767	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10248000	4216000	3199200.0	10020500	0	167805	17603505.0	9740762.22728767	27344267.227287672	0.3534840361445783	True	18134120.0	864000000.0	45000000.0	39385124.636819124	0	102519244.63681912	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.688705313907039	1220	1017	True
293	0.68	734672000.0	134988667.67123288	869660667.6712329	9740199.477917809	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10214400	4216000	3199200.0	10020500	0	167145	17602845.0	9740199.477917809	27343044.47791781	0.3534707831325301	True	18124320.0	864000000.0	45000000.0	39249547.749803804	0	102373867.74980381	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.672565208309977	1216	1013	True
294	0.68	734672000.0	134950983.5616438	869622983.5616438	9739777.41589041	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10180800	4216000	3199200.0	10020500	0	166650	17602350.0	9739777.41589041	27342127.41589041	0.353460843373494	True	18114520.0	864000000.0	45000000.0	39114437.56417542	0	102228957.56417543	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.656480662401836	1212	1010	True
295	0.68	734672000.0	134900738.08219177	869572738.0821917	9739214.666520547	True	56	77	238	2.03	409	23	151578000.0	500690000	652268000.0	509	26356000	16340720.0	0	0	10147200	4216000	3199200.0	10020500	0	165990	17601690.0	9739214.666520547	27340904.666520547	0.3534475903614458	True	18114520.0	864000000.0	45000000.0	38979792.47339034	0	102094312.47339034	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.640451484927421	1208	1006	True
296	0.68	734672000.0	134863053.97260275	869535053.9726027	9738792.60449315	True	56	77	238	2.03	409	22	151578000.0	500260000	651838000.0	508	26262000	16282440.0	0	0	10113600	4216000	3199200.0	10020500	0	165495	17601195.0	9738792.60449315	27339987.60449315	0.3534376506024096	True	18046440.0	864000000.0	45000000.0	38845610.876435205	0	101892050.8764352	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.624477485289906	1204	1003	True
297	0.68	734672000.0	134825369.86301368	869497369.8630137	9738370.542465754	True	56	77	238	2.03	409	22	151578000.0	500260000	651838000.0	508	26262000	16282440.0	0	0	10080000	4216000	3199200.0	10020500	0	165000	17600700.0	9738370.542465754	27339070.542465754	0.3534277108433735	True	18046440.0	864000000.0	45000000.0	38711891.17780786	0	101758331.17780787	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	4.608558473548555	1200	1000	True
