	scenario	delta_T_C	oxidation_mult	precip_mult	extreme_event_mult	dam_risk_mult	fire_season_days	drought_mult	flood_mult	acid_load	growth_loss_frac	ca_depletion_frac	mycorrhizal_dead	timber_volume_lost_m3	pulp_grade_rejected	direct_timber_loss_usd	pulp_grade_loss_usd	total_lumber_loss_usd	lumber_jobs_lost	fish_tissue_hg_mg_kg	state_avg_rfd_ratio	ojibwe_mean_rfd_ratio	ojibwe_high_rfd_ratio	iq_loss_per_child	cumulative_impaired_children	fish_advisory_triggered	harvest_displacement_cost_usd	treaty_rights_violation	so2_tonnes_yr	pm25_tonnes_yr	pm10_tonnes_yr	hg_atmospheric_kg_yr	asthma_attacks_yr	copd_hospitalizations_yr	cardio_deaths_yr	air_quality_health_cost_usd	bwca_visibility_km	class_i_violation	soy_yield_loss_frac	annual_fire_prob_mult	expected_burn_acres_yr	tailings_overrun_acres	hg_re_released_kg_yr	firefighters_exposed	firefighter_cancer_excess	residents_evacuated	structures_lost	suppression_cost_usd	evacuation_cost_usd	structure_cost_usd	recreation_closure_cost	total_fire_cost_usd	hg_loading_increase	intake_upgrade_required	intake_upgrade_capex_usd	annual_dredge_cost_usd	canadian_refusal_prob	backhaul_loss_usd	fishing_advisory	fishing_jobs_lost	fishing_revenue_loss_usd	iron_revenue_at_risk_usd	ballast_surcharge_usd	port_jobs_lost	total_port_annual_cost_usd	sulfate_mg_l	methyl_hg_ng_l	mine_active	tailings_failed
212	proceed	4.8	1.4277930428956507	1.15	2.4	2.9292	178.0	1.9	2.1	0.17642233652827408	0.8703663180591121	0.9999898699064014	False	12359201.716439392	False	1235425803.5752816	0.0	1235425803.5752816	1827	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.648861657357232	16190.669022572738	323.81338045145475	0.06245380365860017	240	11.759999999999993	4015	2	45333873.263203666	7427750	680000	0.0	53441623.263203666	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.821116826413704	6.639237649464776	False	True
213	proceed	4.8	1.4277930428956507	1.15	2.4	2.9383	178.0	1.9	2.1	0.1758150313234021	0.8707291665527548	0.9999904173420394	False	12364354.165049117	False	1235940842.3383098	0.0	1235940842.3383098	1828	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.651299999234512	16195.233598567007	323.9046719713401	0.062471411030632376	240	11.759999999999993	4016	2	45346654.07598762	7429600	680000	0.0	53456254.07598762	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.790751566170105	6.639237649464776	False	True
214	proceed	4.8	1.4277930428956507	1.15	2.4	2.9474	178.0	1.9	2.1	0.17520981666794191	0.871085390877222	0.999990935193965	False	12369412.550456554	False	1236446478.5436373	0.0	1236446478.5436373	1829	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.653693826694932	16199.714843572912	323.99429687145823	0.06248869696213741	240	11.759999999999993	4017	2	45359201.56200416	7431450	680000	0.0	53470651.56200416	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.760490833397096	6.639237649464776	False	True
215	proceed	4.8	1.4277930428956507	1.15	2.4	2.9565	178.0	1.9	2.1	0.17460668536551718	0.8714350744796632	0.9999914250608973	False	12374378.057611218	False	1236942830.6388173	0.0	1236942830.6388173	1830	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.656043700503336	16204.113807342246	324.08227614684495	0.06250566550242247	240	11.759999999999993	4018	2	45371518.66055829	7433300	680000	0.0	53484818.66055829	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.73033426827586	6.639237649464776	False	True
216	proceed	4.8	1.4277930428956507	1.15	2.4	2.9656000000000002	178.0	1.9	2.1	0.17400563024452384	0.8717782992811154	0.9999918884551605	False	12379251.849791838	False	1237430014.9051921	0.0	1237430014.9051921	1830	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.658350171169095	16208.431520428545	324.1686304085709	0.06252232062673943	240	11.759999999999993	4019	2	45383608.25719993	7435150	680000	0.0	53498758.25719993	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.700281512226193	6.639237649464776	False	True
217	proceed	4.8	1.4277930428956507	1.15	2.4	2.9747000000000003	178.0	1.9	2.1	0.17340664415804494	0.8721151457076708	0.9999923268073516	False	12384035.069048924	False	1237908145.5021305	0.0	1237908145.5021305	1831	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.660613779155547	16212.668994579184	324.2533798915837	0.06253866623779747	240	11.759999999999993	4020	2	45395473.18482172	7437000	680000	0.0	53512473.18482172	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.670332207902247	6.639237649464776	False	True
218	proceed	4.8	1.4277930428956507	1.15	2.4	2.9838	178.0	1.9	2.1	0.17280971998376565	0.8724456927209256	0.9999927414707576	False	12388728.836637145	False	1238377334.5102491	0.0	1238377334.5102491	1832	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.662835055084619	16216.82722311841	324.3365444623682	0.06255470616724043	240	11.759999999999993	4021	2	45407116.22473154	7438850	680000	0.0	53525966.22473154	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.640485999188282	6.639237649464776	False	True
219	proceed	4.8	1.4277930428956507	1.15	2.4	2.9929000000000006	178.0	1.9	2.1	0.17221485062388844	0.8727700178477309	0.9999931337255328	False	12393334.253437778	False	1238837691.9736404	0.0	1238837691.9736404	1832	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.66501451993675	16220.907181321596	324.4181436264319	0.06257044417709053	240	11.759999999999993	4022	2	45418540.10770047	7440700	680000	0.0	53539240.10770047	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.610742531194422	6.639237649464776	False	True
220	proceed	4.8	1.4277930428956507	1.15	2.4	3.0020000000000002	178.0	1.9	2.1	0.17162202900504883	0.8730881972092616	0.9999935047826516	False	12397852.400371514	False	1239289325.9411366	0.0	1239289325.9411366	1833	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.667152685246236	16224.909826780957	324.4981965356191	0.06258588396115908	240	11.759999999999993	4023	2	45429747.51498668	7442550	680000	0.0	53552297.51498668	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.581101450252442	6.639237649464776	False	True
221	proceed	4.8	1.4277930428956507	1.15	2.4	3.0111	178.0	1.9	2.1	0.1710312480782315	0.8734003055494242	0.9999938557876467	False	12402284.338801824	False	1239732342.5066304	0.0	1239732342.5066304	1834	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.66925005329213	16228.83609976287	324.5767219952574	0.06260102914642479	240	11.759999999999993	4024	2	45440741.07933603	7444400	680000	0.0	53565141.07933603	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.551562403911575	6.639237649464776	False	True
222	proceed	4.8	1.4277930428956507	1.15	2.4	3.0202	178.0	1.9	2.1	0.17044250081868587	0.8737064162626135	0.9999941878241454	False	12406631.110929111	False	1240166845.848474	0.0	1240166845.848474	1834	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.671307117284762	16232.686923557076	324.65373847114154	0.06261588329438075	240	11.759999999999993	4025	2	45451523.38595981	7446250	680000	0.0	53577773.38595981	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.522125040934293	6.639237649464776	False	True
223	proceed	4.8	1.4277930428956507	1.15	2.4	3.0293	178.0	1.9	2.1	0.16985578022584302	0.8740066014208433	0.9999945019172154	False	12410893.740175975	False	1240592938.2679906	0.0	1240592938.2679906	1835	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.673324361548065	16236.463204817981	324.7292640963596	0.062630449902351	240	11.759999999999993	4026	2	45462096.97349035	7448100	680000	0.0	53590196.97349035	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.492789011292151	6.639237649464776	False	True
224	proceed	4.8	1.4277930428956507	1.15	2.4	3.0384000000000007	178.0	1.9	2.1	0.16927107932323238	0.8743009318002594	0.9999947990365291	False	12415073.231563684	False	1241010720.2271059	0.0	1241010720.2271059	1836	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.675302261697741	16240.165833898174	324.8033166779635	0.06264473240477711	240	11.759999999999993	4027	2	45472464.334914885	7449950	680000	0.0	53602414.334914885	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.46355396616162	6.639237649464776	False	True
225	proceed	4.8	1.4277930428956507	1.15	2.4	3.0475000000000003	178.0	1.9	2.1	0.16868839115839887	0.874589476907055	0.9999950800993572	False	12419170.572080182	False	1241420290.3851352	0.0	1241420290.3851352	1836	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.677241284815409	16243.795685174447	324.87591370348895	0.06265873417447558	240	11.759999999999993	4028	2	45482627.91848845	7451800	680000	0.0	53614427.91848845	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.434419557919943	6.639237649464776	False	True
226	proceed	4.8	1.4277930428956507	1.15	2.4	3.0566	178.0	1.9	2.1	0.16810770880281992	0.8748723050028019	0.9999953459734009	False	12423186.731039787	False	1241821745.6347373	0.0	1241821745.6347373	1837	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.679141889618828	16247.353617366445	324.9470723473289	0.06267245852386719	240	11.759999999999993	4029	2	45492590.12862605	7453650	680000	0.0	53626240.12862605	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.405385440140996	6.639237649464776	False	True
227	proceed	4.8	1.4277930428956507	1.15	2.4	3.0657000000000005	178.0	1.9	2.1	0.16752902535182337	0.8751494831292114	0.99999559747947	False	12427122.660434801	False	1242215181.1370628	0.0	1242215181.1370628	1837	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.6810045266283	16250.840473848179	325.0168094769636	0.06268590870617852	240	11.759999999999993	4030	2	45502353.3267749	7455500	680000	0.0	53637853.3267749	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.376451267591168	6.639237649464776	False	True
228	proceed	4.8	1.4277930428956507	1.15	2.4	3.0748	178.0	1.9	2.1	0.16695233392450518	0.875421077132341	0.9999958353940176	False	12430979.295279242	False	1242600690.3561132	0.0	1242600690.3561132	1838	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.68282963832933	16254.257082952508	325.0851416590502	0.06269908791661649	240	11.759999999999993	4031	2	45511919.83226702	7457350	680000	0.0	53649269.83226702	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.34761669622526	6.639237649464776	False	True
229	proceed	4.8	1.4277930428956507	1.15	2.4	3.0839	178.0	1.9	2.1	0.16637762766364783	0.8756871516862597	0.9999960604515367	False	12434757.553944888	False	1242978365.0923312	0.0	1242978365.0923312	1838	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.684617659331664	16257.604258268875	325.1520851653775	0.06271199929351684	240	11.759999999999993	4031	2	45521291.92315285	7457350	680000	0.0	53658641.92315285	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.318881383182392	6.639237649464776	False	True
230	proceed	4.8	1.4277930428956507	1.15	2.4	3.0930000000000004	178.0	1.9	2.1	0.16580489973563858	0.8759477703161846	0.999996273346828	False	12438458.338489821	False	1243348295.5154426	0.0	1243348295.5154426	1839	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.68636901652476	16260.882798934352	325.21765597868705	0.06272464591946682	240	11.759999999999993	4032	2	45530471.83701619	7459200	680000	0.0	53669671.83701619	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.290244986781929	6.639237649464776	False	True
231	proceed	4.8	1.4277930428956507	1.15	2.4	3.1021	178.0	1.9	2.1	0.1652341433303883	0.8762029954211041	0.9999964747371446	False	12442082.534979679	False	1243710570.196569	0.0	1243710570.196569	1840	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.688084129229818	16264.093489918223	325.2818697983645	0.06273703082240292	240	11.759999999999993	4033	2	45539461.77177102	7461050	680000	0.0	53680511.77177102	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.261707166519415	6.639237649464776	False	True
232	proceed	4.8	1.4277930428956507	1.15	2.4	3.1111999999999997	178.0	1.9	2.1	0.16466535166125046	0.8764528882958974	0.9999966652442215	False	12445631.013801742	False	1244065276.1396222	0.0	1244065276.1396222	1840	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.68976340934843	16267.23710230026	325.3447420460052	0.06274915697668429	240	11.759999999999993	4034	2	45548263.886440724	7462900	680000	0.0	53691163.886440724	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.233267583062522	6.639237649464776	False	True
233	proceed	4.8	1.4277930428956507	1.15	2.4	3.1203000000000003	178.0	1.9	2.1	0.16409851796494052	0.876697509152966	0.9999968454561948	False	12449104.629972117	False	1244412498.812013	0.0	1244412498.812013	1841	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.69140726150793	16270.314393542845	325.4062878708569	0.06276102730414246	240	11.759999999999993	4035	2	45556880.30191997	7464750	680000	0.0	53701630.30191997	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.204925898247026	6.639237649464776	False	True
234	proceed	4.8	1.4277930428956507	1.15	2.4	3.1294000000000004	178.0	1.9	2.1	0.16353363550145542	0.8769369171433866	0.9999970159294174	False	12452504.22343609	False	1244752322.1746716	0.0	1244752322.1746716	1841	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.693016083203558	16273.32610775706	325.4665221551412	0.0627726446751077	240	11.759999999999993	4035	2	45565313.10171977	7464750	680000	0.0	53710063.10171977	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.17668177507277	6.639237649464776	False	True
235	proceed	4.8	1.4277930428956507	1.15	2.4	3.1385000000000005	178.0	1.9	2.1	0.1629706975539934	0.8771711703775986	0.9999971771901766	False	12455830.6193619	False	1245084828.7114158	0.0	1245084828.7114158	1842	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.694590264937462	16276.272975962931	325.5254595192586	0.06278401190941287	240	11.759999999999993	4036	2	45573564.33269621	7466600	680000	0.0	53720164.33269621	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.14853487769967	6.639237649464776	False	True
236	proceed	4.8	1.4277930428956507	1.15	2.4	3.1476	178.0	1.9	2.1	0.16240969742887434	0.8774003259456373	0.9999973297363186	False	12459084.62842805	False	1245410099.4576678	0.0	1245410099.4576678	1842	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.696130190354683	16279.155716343967	325.58311432687935	0.0627951317773754	240	11.759999999999993	4037	2	45581636.005763106	7468450	680000	0.0	53730086.005763106	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.120484871443717	6.639237649464776	False	True
237	proceed	4.8	1.4277930428956507	1.15	2.4	3.1567000000000003	178.0	1.9	2.1	0.16185062845545986	0.8776244399369237	0.999997474038786	False	12462267.047104318	False	1245728214.0285478	0.0	1245728214.0285478	1843	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.697636236376127	16281.97503449611	325.6395006899222	0.06280600700075743	240	11.759999999999993	4037	2	45589530.09658911	7468450	680000	0.0	53737980.09658911	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.092531422772993	6.639237649464776	False	True
238	proceed	4.8	1.4277930428956507	1.15	2.4	3.1658000000000004	178.0	1.9	2.1	0.16129348398607427	0.8778435674596218	0.9999976105430716	False	12465378.657926628	False	1246039250.6463459	0.0	1246039250.6463459	1843	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.699108773328657	16284.731623671249	325.694632473425	0.06281664025370526	240	11.759999999999993	4038	2	45597248.5462795	7470300	680000	0.0	53747548.5462795	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.064674199303713	6.639237649464776	False	True
239	proceed	4.8	1.4277930428956507	1.15	2.4	3.1749	178.0	1.9	2.1	0.16073825739592545	0.8780577626595742	0.999997739670593	False	12468420.229765953	False	1246343286.1674047	0.0	1246343286.1674047	1843	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.700548165072338	16287.426165015417	325.74852330030836	0.06282703416366808	240	11.759999999999993	4039	2	45604793.26204316	7472150	680000	0.0	53756943.26204316	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.036912869796273	6.639237649464776	False	True
240	proceed	4.8	1.4277930428956507	1.15	2.4	3.184	178.0	1.9	2.1	0.160184942083026	0.8782670787388264	0.9999978618199946	False	12471392.518091334	False	1246640396.10841	0.0	1246640396.10841	1844	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.701954769124912	16290.059327801837	325.8011865560367	0.06283719131229702	240	11.759999999999993	4039	2	45612166.11784514	7472150	680000	0.0	53764316.11784514	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	8.0092471041513	6.639237649464776	False	True
241	proceed	4.8	1.4277930428956507	1.15	2.4	3.1931000000000003	178.0	1.9	2.1	0.15963353146811468	0.878471567973748	0.9999979773683777	False	12474296.265227223	False	1246930654.6721132	0.0	1246930654.6721132	1844	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.703328936783585	16292.631769658874	325.8526353931775	0.06284711423632434	240	11.759999999999993	4040	2	45619368.95504485	7474000	680000	0.0	53773368.95504485	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	7.981676573405734	6.639237649464776	False	True
242	proceed	4.8	1.4277930428956507	1.15	2.4	3.2022000000000004	178.0	1.9	2.1	0.15908401899457847	0.8786712817327643	0.9999980866724647	False	12477132.200605253	False	1247214134.7725012	0.0	1247214134.7725012	1845	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.704671013244175	16295.144136793097	325.90288273586197	0.06285680542842396	240	11.759999999999993	4041	2	45626403.58302067	7475850	680000	0.0	53782253.58302067	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	7.954200949728924	6.639237649464776	False	True
243	proceed	4.8	1.4277930428956507	1.15	2.4	3.2113000000000005	178.0	1.9	2.1	0.1585363981283744	0.8788662704937036	0.9999981900697009	False	12479901.04101059	False	1247490908.0594187	0.0	1247490908.0594187	1845	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.705981337717688	16297.59706420751	325.9519412841502	0.06286626733805321	240	11.759999999999993	4041	2	45633271.77978103	7475850	680000	0.0	53789121.77978103	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	7.926819906418719	6.639237649464776	False	True
244	proceed	4.8	1.4277930428956507	1.15	2.4	3.2204	178.0	1.9	2.1	0.15799066235795173	0.8790565838607712	0.9999982878792956	False	12482603.490822952	False	1247761044.9426622	0.0	1247761044.9426622	1846	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.70726024354438	16299.991175915084	325.9998235183017	0.06287550237227651	240	11.759999999999993	4042	2	45639975.29256223	7477700	680000	0.0	53797675.29256223	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	7.899533117897587	6.639237649464776	False	True
245	proceed	4.8	1.4277930428956507	1.15	2.4	3.2295000000000003	178.0	1.9	2.1	0.15744680519417484	0.8792422705811611	0.9999983804032077	False	12485240.242252488	False	1248024614.6155586	0.0	1248024614.6155586	1846	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.708508058305402	16302.327085147714	326.0465417029543	0.06288451289657145	240	11.759999999999993	4042	2	45646515.838413596	7477700	680000	0.0	53804215.838413596	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	7.872340259708742	6.639237649464776	False	True
246	proceed	4.8	1.4277930428956507	1.15	2.4	3.2386000000000004	178.0	1.9	2.1	0.1569048201702458	0.8794233785613091	0.9999984679270785	False	12487811.97557059	False	1248281685.0780363	0.0	1248281685.0780363	1846	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.709725103931996	16304.605394560698	326.09210789121397	0.06289330123561744	240	11.759999999999993	4043	2	45652895.10476995	7479550	680000	0.0	53812445.10476995	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	7.84524100851229	6.639237649464776	False	True
247	proceed	4.8	1.4277930428956507	1.15	2.4	3.2477	178.0	1.9	2.1	0.15636470084162765	0.8795999548828025	0.9999985507211129	False	12490319.359335795	False	1248532323.1592062	0.0	1248532323.1592062	1847	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.710911696812431	16306.826696432874	326.1365339286575	0.06290186967406788	240	11.759999999999993	4044	2	45659114.75001205	7481400	680000	0.0	53820514.75001205	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	7.818235042081382	6.639237649464776	False	True
248	proceed	4.8	1.4277930428956507	1.15	2.4	3.2568	178.0	1.9	2.1	0.15582644078596766	0.8797720458179469	0.9999986290409136	False	12492763.050614845	False	1248776594.53946	0.0	1248776594.53946	1847	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.712068147896602	16308.99157286244	326.1798314572488	0.06291022045730536	240	11.759999999999993	4044	2	45665176.40401483	7481400	680000	0.0	53826576.40401483	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	7.791322039298383	6.639237649464776	False	True
